REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
200616|20866328|EMC Nord Llc|10053142
200618|20889679|Essential Medical|10053143
200620|20865229|Venus Group, Inc.|10052972
200622|20889715|StatSure Diagnostic Systems|10053144
200626|20866037|ACAPC SCRL, FS|10053146
200628|20871784|Fusion Orthopedics, LLC.|10053147
200630|20889755|Soko Glam, Inc.|10053148
200638|20864290|SanaVita Medical, LLC|10052937
200646|20889449|Ortho & Surgical Solutions, Inc.|10053150
200652|2646061|C. R. Bard, Inc.|2212754
200656|20889704|Vyaire Medical|10053153
200658|20889704|Vyaire Medical|10053153
200660|20863636|Athelas|10053154
200670|20889363|Mobility Transfer Systems|10053157
200672|20890020|BETATEX S.P.A.|10053158
200673|20889056|Tobra Medical|10053159
200674|20889704|Vyaire Medical|10053153
200676|2916593|Agilent Technologies, Inc|10038794
200679|20866449|Smithworks, Inc.|10053160
200691|1981706|NIHON KOHDEN CORP.|8030227
200693|20865298|BOHE(FUJIAN)ELECTRONIC TECHNOLOGY CO.,LTD|10053162
200696|20863901|Multimedix Ltd|10053163
200697|20888629|Imbed Biosciences Inc.|10053164
200709|20889881|SItz Bath Solution LLC|10053169
200716|20888766|TouchPoint Medical|10053171
200723|5474976|York's Medical Soultions LLC|10044349
200740|20890546|Cam A P I Medical Co., Ltd.|10053178
200741|20866454|Sturgis Molded Products Company|10053177
200750|20889308|ISDIN Corp.|10053180
200756|20869108|Jiangmen Da Wang Hardware & Decorative Products Co., Ltd.|10053183
200760|20890669|CORITON INSTRUMENT CO., LTD.|10053185
200774|20890716|Nissin-Metec China Co., Ltd.|10053188
200805|20862670|Hypertec group|10053193
200813|20889629|Xiamen Yizhou Imp. & Exp. Co., Ltd.|10053196
200815|2704944|ESAOTE S.P.A.|8021005
200817|20890616|Huntkey USA, Inc.|10053197
200818|2777836|ABBOTT LABORATORIES|1415939
200836|20549866|Theken Companies, LLC|10050903
200840|953064|ROHO, INC.|1419507
200852|20870466|Arterys Inc.|10053202
200855|20871549|Slice Manufacturing, LLC|10053203
200872|20891316|GroPep Bioreagents Pty Ltd|10053206
200898|5975733|BMC Medical Co., Ltd|10040296
200899|3705272|Olympus Winter & Ibe GmbH|8010313
200900|7005171|STERIS Corporation|10042227
200901|2855203|Roche Diagnostics Operations Inc.|9039767
200907|20866448|Ultraray Group Inc.|10053207
200921|2855203|Roche Diagnostics Operations Inc.|9039767
200928|20889704|Vyaire Medical|10053153
200933|20891515|Jing Yun Plastic Co., Ltd.|10053210
200934|20891411|Anexa Biomedical, Inc|10053211
200936|20898603|Banner Pharmaceuticals,Llc|10053213
200938|982147|DJO, LLC|9015378
200942|20891592|Henan Huibo Medical CO., LTD|10053214
200950|20891177|MedicusTek USA Corporation|10053215
200986|1009487|PROCTER & GAMBLE CO.|9915005
200987|20891157|Nenesupply LLC|10053222
200988|3234989|Elite Medical Supply of New York, LLC|10039893
201006|20890354|Huaian Mimir Electric Appliance Co.,Ltd|10053227
201008|20891775|Shanghai Great Eagle Scales Co., Ltd.|10053226
201012|20891494|DMI USA LLC|10053228
201021|20891947|ZIBO FLOURISH TRADING CO.,LTD|10053233
201035|20891060|FONG YU PRECISION CO., LTD.|10053234
201037|20891952|Excellentcare Medical (Huizhou) Ltd.|10053236
201045|20891992|LIANYUNGANG RUIKANG SANITARY DRESSING CO., LTD|10053238
201065|20891389|Stoeryd AB|10053241
201067|20892059|DEM S.r.l. Socio Unico|10053242
201085|2076571|Zest Anchors, LLC|2023950
201098|2076571|Zest Anchors, LLC|2023950
201104|20889704|Vyaire Medical|10053153
201107|20891259|Wise Plastics Technologies|10053246
201108|20890503|Sawyer Products, Inc.|10053247
201114|20892133|LKL Advance Metaltech Sdn Bhd|10053248
201118|20891228|Richter LTDA|10053250
201140|20861807|QUANZHOU HUIFENG SANITARY ARTICLES CO.,LTD|10053255
201156|20863106|Sofregen Medical Inc.|10053258
201157|20892049|Montblanc Simplo GmbH|10053259
201164|20889053|Xiamen JPL Industry & Trade Co., Ltd.|10053261
201177|20891394|FEA Industries, Inc.|10053266
201179|2704944|ESAOTE S.P.A.|8021005
201181|20892521|Rowalk Holdings Limited|10053267
201196|20690075|Visco Vision Inc.|10052547
201200|20892634|MIXEN COMPANY LIMITED|10053270
201209|20892701|Hangzhou Acosound Technology Co., Ltd.|10053274
201212|20892054|spencer Health Solutions|10053275
201214|20872579|NINGBO HUANGWEI HEALTHY TECHNOLOGY CO., LTD.|10053276
201217|4585737|MEDIVATORS|2150060
201220|20892769|TECHNOGENETICS SRL|10053277
201227|20892793|Redicare LLC|10053279
201236|20892164|Hudson Scientific LLC|10053280
201244|20871024|Island Polymer Industies-GmbH|10053281
201247|2928002|W. L. GORE & ASSOCIATES, INC.|9925013
201250|20892498|Industrie Borla, S.P.A.|10053282
201253|20892900|PEMF Supply LLC|10053283
201264|20892958|Dynaflex Technologies|10053287
201269|20169465|Shenzhen Medke Technology Co., Ltd.|10053289
201271|20859945|ACTIF Polarizers (China) Co., Ltd.|10052685
201273|2580568|MENICON CO. LTD.|9001029
201277|20892728|Chinese PLA General Hospital|10053290
201284|20890493|TAVAT Eyewear Srl|10053292
201291|20893050|Cydar Ltd|10053294
201300|20893157|Westgroupe USA Inc|10053299
201301|20862887|Sypris Electronics|10053298
201302|20893060|FinntecPartners, LLC|10053297
201303|969677|Sigvaris AG|8031005
201305|20893207|Piedmont 361 LLC|10053300
201311|2088040|COCHLEAR AMERICAS|9076254
201312|20898626|Profusa, Inc.|10053301
201322|20891625|M-cast, Inc.|10053219
201324|20898728|MOCACARE Corp.|10053303
201328|7005171|STERIS Corporation|10042227
201330|20892072|AS Products and Services Limited|10053304
201346|20893567|Intermountain Medical Innovations|10053308
201353|20893694|Koalys LTD|10053309
201357|2086070|DEMANT A/S|8010048
201362|20893774|DRS International GmbH|10053310
201369|20866014|Medical Component Specialists|10053311
201371|2074148|Cirtec Medical|10025422
201378|20891382|Wuxi Contact Electronics|10053313
201380|20893853|Lifestyle Products|10053314
201383|20892402|MOTUS GI Medical Technologies Ltd|10053317
201385|20908655|Alumni Partners|10053316
201395|3555834|AVANTOR PERFORMANCE MATERIALS, LLC|9003640
201409|20863661|HDX WILL CORP.|10053323
201413|20908696|Hefei Hengmai Imp&Exp Co.,Ltd.|10053326
201415|20894049|TAIZHOU JIAOJIANG HONGXING GLASSES MANUFACTURING CO., LTD.|10053327
201418|20894012|IKETANI Co., Ltd.|10053328
201420|20893037|Jiangmen K.K.Plastic Factory LTD.|10053329
201423|1632796|STERIS Corporation|1527821
201432|20894181|Crystal Medtech, LLC|10053332
201436|2926747|priMED Medical Products Inc.|9030179
201443|20892125|Guangdong Cideron Industry Co., LTD|10053333
201448|20894264|SB SOX|10053334
201450|20894290|Mendtronix Inc.|10053335
201456|20894304|Akita Adamant Co Ltd|10053336
201460|20894306|Adamant America Inc|10053337
201462|20894308|NON|10053338
201467|20894314|Adamant Namiki Precision Jewel Co., Ltd.|10053339
201473|20894336|Shanghai Supore Instruments Co. Ltd.|10053340
201478|20894097|GEFA Hygiene-Systeme GmbH & Co.KG|10053341
201486|20894475|TruAbutment Inc.|10053343
201489|20869830|KERVIEW S.A.|10052756
201492|20894224|SniffRE dba Sniff Relief|10053346
201497|20894198|Dobson Ortho Laboratory, Inc.|10053349
201513|20894309|Ruzhou Wonderful Medical Instruments Co.,Ltd|10053351
201515|20889583|Shenzhen Yuanxing Pharmaceutical Co., Ltd|10053352
201520|20894689|INFINIQUE ELECTRONIC (DONGGUAN) CO. LTD.|10053353
201528|20689854|Shenzhen Juan Li Guo New Creative Ornament Company Limited|10051955
201530|1954617|RADIOMETER MEDICAL APS|8020503
201534|20894874|IDS LTD|10053355
201537|20894896|Southeast Signal, Inc|10053357
201541|2931238|TAIZHOU YONGTAI MEDICAL DRESSING CO LTD.|10039525
201542|20894977|Tyto Care Inc.|10053358
201543|20898670|H2OFLOSS.INC|10053199
201547|20895013|Shanghai Liangliang Bio Technology Co., Ltd|10053360
201554|20871083|Changzhou Lookmed Medical Instrument Co.,Ltd|10053361
201555|3705272|Olympus Winter & Ibe GmbH|8010313
201563|20618851|MASTERMED LLC|10053363
201567|20908841|CONKIN SURGICAL INSTRUMENTS LTD.|10053364
201569|4135125|Teleflex|9062981
201590|20908873|Pearl Technology AG|10053367
201598|20109873|Xiantao Dingcheng Nonwoven Products Co., Ltd.|10049089
201601|20894396|Zhejiang Fang's Optical Manufacturing Co., Ltd.|10053369
201604|20894596|YANGJIANG MARKET VALUE ENTERPRISE COMPANY LIMITED|10053370
201607|20895477|Spine Innovation, LLC|10053371
201609|5505024|PolarSeal Tapes and Conversions Ltd|10041829
201611|20894601|United Regulatory LLC|10053372
201615|20895468|Devoted Creations, Inc.|10053376
201617|20894430|AFT Pharmaceuticals Limited|10053377
201627|20895626|Theragen Inc|10053378
201637|1121736|Accuray Incorporated|9005157
201638|1121736|Accuray Incorporated|9005157
201644|20895072|Beating Heart|10053380
201647|20859935|WENZHOU CNOVA OPTICAL CO.,LTD.|10053381
201656|20871212|KSP Technologie GmbH|10053031
201662|20895813|IBA PROTON THERAPY, INC.|10053382
201680|20908719|Nihon Block Imaging|10053385
201685|1091371|B. BRAUN MELSUNGEN AG|8010484
201688|20895189|Procurement Network inc|10053387
201690|20893502|Ian Jamieson Pty Ltd|10053388
201694|2917793|Glooko, Inc|10038854
201701|2932102|SC Industries|10030473
201702|20908988|Endure Industries, Inc.|10053392
201707|20908875|Diverge Group Inc|10053393
201713|20198418|DongYang ChanZe Health Materials Co., Ltd|10049845
201717|20896106|NINGBO SHENGTONG FASHION ACCESSORIES INDUSTRIAL CORP.,LTD|10053395
201720|20896136|Comper Chuangxiang (Beijing) Technology Co., Ltd.|10053396
201721|20908949|Bamko, LLC.|10053397
201723|20889810|Surgikor, LLC|10053398
201728|20896184|Chariot Innovations, Incorporated|10053399
201737|20891312|F.R.GALANTAI MANUFACTURING COMPANY LIMITED|10053212
201743|20896277|Wren Dental USA|10053401
201754|2696394|SHOFU INC.|9056340
201766|20895744|iRT Systems GmbH|10053403
201770|2825717|Changzhou DL Medical & Health Equipment Co., Ltd.|10037941
201793|20896222|Women's Medical Research Inc.|10053406
201796|20891740|MedaMonitor, LLC|10053407
201802|4494990|Ecolab|9009921
201804|4765052|MEDTRONIC INC.|2112641
201806|20896456|Spa Dent Inc.|10053408
201809|20622256|Paragon BioTeck, Inc.|10053409
201815|20895997|Dongguan Jiafeng Mechanical CO., LTD.|10053411
201819|20896204|Sonex Health, LLC|10053414
201821|20896613|GUANGDONG  SHUNDE  NEW  SENSE  HYGIENE  PRODUCTS  CO.,LTD|10053415
201841|20896637|ZHEJIANG LICHANG HEALTH PRODUCTS TECHNOLOGY CO., LTD.|10053416
201843|20896654|XIAMEN  PROBTAIN  NONWOVEN  INC|10053417
201845|20896664|Hengshui Xukang Medical Appliances Co., Ltd.|10053418
201848|20588881|Takeda Pharmaceutical Company Ltd.|10051446
201867|20909098|Immundiagnostik AG|10053423
201872|20889704|Vyaire Medical|10053153
201873|18757595|Actim Oy|10048029
201880|20161140|Flying Tooling Engineering Limited|10049437
201886|20896925|Part Precision Sweden AB|10053426
201890|4044956|Airgas USA, LLC|9005059
201892|4044956|Airgas USA, LLC|9005059
201893|20896952|Zasti Inc|10053429
201896|969184|SEBIA|8023024
201911|20897006|Novetec Group Ltd.|10053436
201933|20896819|WELL SUN OPTICAL TECHNOLOGY LIMITED.|10053439
201937|20896620|Jiangsu Vedkang Medical Science and Technology Co.,Ltd|10053440
201939|2906697|BIOTEQUE CORP|9038266
201946|20895824|HILARHI ARCADE|10053442
201954|20871012|DMB Apparatebau GmbH|10053444
201957|3445138|Devicor Medical Products, Inc.|10033297
201964|20897274|Easy Equipamentos Odontologicos EIRELI - EPP|10053446
201965|20897269|Easy Endo LLC|10053447
202000|20896605|Clarius Mobile Health Corp.|10053451
202005|20897394|ATR (DONGGUAN) ELECTRONICS MANUFACTORY|10053452
202007|2653832|iWALKFree, Inc.|9042384
202020|20897206|SUGIYAMA KOGYO Co.,Ltd.|10053455
202022|20281333|Vistar Medical Supplies Co., Ltd.|10050527
202024|20892402|MOTUS GI Medical Technologies Ltd|10053317
202028|20897689|Hangzhou Headway Medical Equipment Co., Ltd.|10053457
202029|3236047|CEFLA S.C.|9057266
202031|3236047|CEFLA S.C.|9057266
202038|2855203|Roche Diagnostics Operations Inc.|9039767
202039|1612226|ADDTO, INC.|1419727
202070|20869519|Simple Science|10053463
202084|20896728|Medustry LLC|10053467
202101|20898059|ENT Technologies Pty Ltd|10053471
202106|20897214|Sulzer Mixpac Deutschland GmbH|10053472
202115|20896167|Exsurco Medical, Inc.|10053475
202126|20898229|Green Source Technology Co., Ltd.|10053476
202139|20895148|Aaren Laboratories LLC|10053459
202145|20894953|Goodr LLC|10053479
202151|20898476|Chuan Qi Pro|10053480
202178|20897720|Strong Medical Partners LLC|10053484
202181|3556910|The Hibbert Group|10028889
202192|20897891|ProSomnus Sleep Technologies|10053490
202199|2916201|Biomet, Inc.|1825034
202204|20918820|Bedal NV|10053494
202209|1008369|B. GREEN TECHNOLOGY CO., LTD.|9101526
202212|3266484|Freudenberg Medical, LLC|2025182
202214|20894641|Shenzhen Insighters Medical Technology Co., Ltd.|10053495
202215|20938663|E Dental Products|10053496
202220|20938697|Jiangxi BaoErAn Biomedical Science & Technology Co.,Ltd|10053499
202223|2763431|Caremed Supply, Inc.|9102439
202230|20898446|Escali Corp|10053501
202235|20918760|Optical X LLC|10053502
202240|20897440|BioTrace Medical, Inc.|10053504
202251|20938723|Takahata Electronics Corporation|10053506
202274|20938901|STARS MICROELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED|10053503
202278|20909002|NINGBO FEITE MEDICAL DEVICE CO.,LTD|10053508
202281|20939073|SIGHT WORLD OPTICAL LIMITED|10053510
202289|20891638|VINCENT REHAB DEVICES COMPANY LIMITED|10053511
202312|20939208|SHAH EYE CARE PRIVATE LIMITED|10053512
202320|20893872|CARGIN LLC|10053514
202337|20895951|AVANTTI MEDI CLEAR MBP, S.A.P.I. DE C.V.|10053515
202343|16936502|Micro Interventional Devices, Inc.|10053516
202347|20898537|Dongwon Medical Co.,Ltd.|10053517
202360|20249820|WOODRIDGE IBD LLC|10050268
202368|20897456|Biedermann Motech, Inc.|10053522
202370|20891627|VINCENT REHAB DEVICES COMPANY LIMITED|10053523
202373|20948743|MMX,LLC|10053524
202375|20939571|HealthDentl LLC|10053526
202379|20939582|DS Medical Corp.|10053527
202380|1982289|MIDMARK CORP.|9915004
202396|20939687|Atlantic Medical Products LLC dba Scar Heal|10053530
202405|20861920|Creative Dental Lab|10053532
202409|20889252|Medas, Inc.|10053534
202418|20948722|CMG S.R.L.|10053535
202420|2623084|MIZUHO Corporation|9007414
202421|20948676|The Gilbert Group LLC dba BrightCare Direct|10053536
202424|20939792|ZHEJIANG CHANEVOL HEALTH-CARE PRODUCTS CO., LTD|10053537
202425|20939280|Advance-Esthetic LLC|10053538
202433|20939819|Guangdong Welland Technology Co.,Ltd|10053540
202437|20890265|YUHUAN ANSHEN OPTICAL CO., LTD|10053541
202439|20939009|Gordian Surgical|10053542
202441|20551578|8769222 Canada Inc.|10051870
202445|20939874|NINGBO GIBBON SPORTS CULTURE CO., LTD.|10053544
202448|20939869|LUNETTERIE HALATSIS|10053546
202452|5976075|Biomet 3i|1038806
202462|20938930|Owl Brands Inc|10053548
202463|20939267|Pilestone Inc|10053549
202470|20939684|Varex Imaging Corporation|10053550
202474|20939684|Varex Imaging Corporation|10053550
202478|20939684|Varex Imaging Corporation|10053550
202487|20948836|Protex Healthcare (UK) Ltd|10053552
202493|20938918|Jiangmen Shunxing Blister Co.,Ltd|10053555
202500|20948851|EnvisionTEC GmbH|10053558
202502|20849207|China Wonderland Nurserygoods Co., Ltd.|10052696
202509|20948802|VIROTECH Diagnostics GmbH|10053559
202510|20896443|Crescent Park Corporation|10053560
202527|960491|Konica Minolta Healthcare Americas, Inc.|2241281
202529|20898397|French Transit LTD|10053562
202530|20110294|Modulus Inc.|10049118
202532|20893673|Changzhou Meiguan Care Products Technology Co.,LTD.|10053563
202533|20940275|FedEx Supply Chain, Inc.|10053564
202537|20940343|CHISON USA Inc|10053565
202538|20939645|Universal Dental Services|10053566
202540|20939301|Devon Medical Products (Jiangsu) Ltd|10053567
202544|20948736|Jiangsu BANA Medical Technology Co., Ltd.|10053568
202546|20939483|NINGBO HESI ELECTRIC CO., LTD|10053569
202590|20940670|Herkimer County Chapter NYSARC, Inc.|10053574
202593|20940696|Advanced Integrated Motion|10053575
202599|20948851|EnvisionTEC GmbH|10053558
202610|20939927|CO-AX Technology, Inc.|10053576
202611|20940650|Cosmed Group Inc|10053580
202616|14396531|SANREA HEALTHCARE PRODUCTS PVT LTD|10053578
202617|20939781|TAIYO KOGYO CO., LTD|10053577
202618|20940280|CLS America|10053579
202623|1923775|PRIM,S.A.|9012483
202626|20940874|Xenocor|10053582
202628|2201513|Compass Health Brands (Corporate Office)|2182780
202634|20940918|WIDE USA CORPORATION|10053584
202646|20940998|Wenzhou Jingshuo Int Trade Co., Ltd.|10053589
202662|20941111|Delasco, LLC|10053591
202668|20941201|Voluntis S.A.|10053592
202673|20940883|South Texas Lighthouse for the Blind|10053594
202678|2673431|Wondfo USA Co., Ltd.|10028951
202679|20939945|Ebb Therapeutics, Inc|10053595
202681|20948919|BLZ Technology (Wuhan) Co., Ltd.|10053596
202687|20896333|SUZHOU MEDCARE INTERNATIONAL TRADING CO., LTD.|10053597
202702|20939104|MED pro Medical B.V|10053600
202711|20897437|AFP Manufacturing|10053601
202712|2776696|Fresenius Medical Care North America|9030510
202716|20949164|X-CEN-TEK GmbH & Co. KG|10053603
202725|20949217|Core Scientific North America|10053605
202727|20949218|Linhai City Dayu Glasses Co., Ltd.|10053606
202736|20949227|Hangzhou Rollmed Co.,Ltd.|10053608
202746|20941908|SAYKIA Corporation|10053610
202750|20949239|EZH Supplies LLC|10053612
202759|3245662|Bottega Venetta,Inc.|10049062
202771|20280215|Package Solutions, LLC|10050462
202772|20896239|Johnson & Johnson Surgical Vision, Inc.|10053607
202775|20896239|Johnson & Johnson Surgical Vision, Inc.|10053607
202776|20896239|Johnson & Johnson Surgical Vision, Inc.|10053607
202777|20896239|Johnson & Johnson Surgical Vision, Inc.|10053607
202778|20896239|Johnson & Johnson Surgical Vision, Inc.|10053607
202780|20942237|Dingfang Plastic Products Co Ltd|10053614
202785|20942261|DONGGUAN XIN YAO OPTICAL MFY. CO. LTD.|10053615
